0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3861,1.32094,A15/Jalan Pusing,+,0.7,TR,66.0,66.0,72.3,1.16182,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3860,1.84698,Persiaran Halaman Pusing 1,+,0.7,TR,74.0,74.0,75.9,0.33377,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3859,0.57254,3152,+,0.7,TR,81.0,81.0,82.5,0.24242,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3858,1.85569,A108/Jalan Bemban,+,0.7,TR,86.0,86.0,88.0,0.30303,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3857,6.00879,Jalan Bota Lama,+,0.7,TR,85.0,85.0,86.8,0.27649,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3856,1.62019,A112/Jalan Tronoh,+,0.7,TR,78.0,78.0,85.3,1.14107,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3855,4.17901,Taman Maju,+,0.71,TR,82.5,82.5,86.3,0.58679,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3854,2.52251,Bota Rural,+,0.72,TR,63.45,63.45,71.1,1.43438,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3853,2.17957,Jalan Sri Iskandar-Parit,+,0.72,TR,78.31,78.31,83.8,0.87399,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3852,0.88695,Jalan FELCRA Nasaruddin,+,0.72,TR,68.68,68.68,75.5,1.20487,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3851,6.08915,A17/Jalan Parit/109/Jalan Sungai Perak Kanan,+,0.73,TR,86.15,86.15,87.1,0.14565,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3850,1.02029,A18/72/Jalan Bota Kiri,+,0.75,TR,71.41,71.41,71.0,0.0,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3849,5.36047,A127/Jalan Gelung Pepuyu,+,0.75,TR,85.8,85.8,85.5,0.0,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3848,2.82279,5/Jalan Sitiawan-Ipoh,+,0.77,TR,78.8,78.8,88.8,1.50213,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,6f2b797b-2af4-4106-bb4b-4115002cb5d0,F05-03847,F05-03847_2020-08-03T00:59:47Z,
3674,0.04706,Lorong G V Thevar/N4,-,0.7,TR,52.0,52.0,39.6,0.0,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3675,3.9086,Jimah Rural,-,0.7,TR,60.0,60.0,44.1,0.0,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3676,2.79339,Kampung Site A Tanah Merah,-,0.7,TR,58.0,58.0,57.9,0.0,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3677,1.70808,B48/Jalan Sepang-Dengkil,-,0.7,TR,29.0,29.0,30.0,0.44444,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3678,4.31023,Kampung Tanjung Mas Batu 2,-,0.7,TR,50.0,50.0,54.2,0.2952,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3679,3.32425,B119/Jalan Lapis,-,0.7,TR,55.0,55.0,55.8,0.19115,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3680,3.00025,Sepang Rural (East),-,0.7,TR,61.0,61.0,62.0,0.21505,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3681,2.8557,B119/Jalan Ulu Chuchuh,-,0.7,TR,82.0,82.0,83.5,0.23952,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3682,6.14989,Sepang Rural (West),-,0.7,TR,83.0,83.0,83.9,0.14302,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3683,6.85138,Jalan Bawal/Jalan Gelama,-,0.7,TR,76.0,76.0,76.4,0.0698,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3684,4.95203,Jalan Pachitan,-,0.7,TR,66.0,66.0,66.6,0.12012,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3685,5.16052,B324,-,0.7,TR,73.0,73.0,77.0,0.69264,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3686,6.62859,B122,-,0.7,TR,82.0,82.0,86.3,0.66434,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3687,1.64768,Morib Rural,-,0.7,TR,65.0,65.0,66.1,0.22188,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3688,3.97583,B59/Jalan Simpang Jugra,-,0.7,TR,74.0,74.0,75.0,0.17777,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3689,1.62834,B122/B121/Jalan Kanchong,-,0.7,TR,82.0,82.0,83.2,0.1923,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3690,3.23497,B123/Jalan Sungai Lang,-,0.7,TR,61.0,61.0,63.4,0.50473,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3691,0.6643,Persiaran Majlis,-,0.7,TR,42.0,42.0,48.2,1.71507,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3692,0.97497,B58,-,0.7,TR,43.0,43.0,47.2,1.18644,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3693,1.20773,Jalan Cendana,-,0.7,TR,45.0,45.0,50.8,1.5223,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3694,1.49552,Jalan Stadium,-,0.7,TR,56.0,56.0,59.9,0.86811,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3695,0.82006,B18/Jalan Banting,-,0.7,TR,54.0,54.0,60.0,1.33333,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3696,0.28907,Taman Manggis Jaya,-,0.7,TR,59.0,59.0,60.0,0.22222,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3697,1.11622,B69,-,0.7,TR,59.0,59.0,59.9,0.20033,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3698,0.92404,Jalan Sultan Abdul Aziz Shah,-,0.7,TR,72.0,72.0,75.8,0.66842,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3699,0.89058,Sikh Cemetery,-,0.7,TR,73.0,73.0,75.5,0.4415,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3700,1.23141,B60/Jalan Sri Cheeding,-,0.7,TR,78.0,78.0,83.5,0.87824,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3701,2.87281,B126/Jalan Jenjarom-Kampung Sri Cheeding,-,0.7,TR,54.0,54.0,59.1,0.47377,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3702,0.88254,Jalan Banting Klang,-,0.7,TR,49.0,49.0,57.3,1.93135,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3703,1.03001,Jalan Sungai Rambai,-,0.7,TR,51.0,51.0,52.2,0.30651,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
13998,0.70703,E26/Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,-,0.71,TR,43.5,43.8,43.2,0.0,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3704,0.42954,Telok Panglima Grang Rural,-,0.81,TR,58.4,58.4,64.1,1.18537,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3705,1.5885,Jalan Pulau Carey,-,0.81,TR,66.06,66.06,72.1,1.1175,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3706,1.29001,Jalan Aman 2,-,0.7,TR,50.0,50.0,63.2,2.15189,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3707,1.05476,Taman Desa Utama,-,0.7,TR,58.0,58.0,62.0,0.86021,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3708,1.3208,B129/Jalan Masjid,-,0.7,TR,47.0,47.0,54.8,1.89781,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3709,0.20967,B127/Jalan Kampung Medan,-,0.7,TR,57.0,57.0,68.0,1.56862,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3710,0.89022,Jalan Nangka/Jalan Wira,-,0.7,TR,48.0,48.0,55.7,1.12507,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3711,0.50164,B128/Jalan Batu 8,-,0.7,TR,48.0,48.0,59.5,1.90476,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3712,0.6214,Jalan SJ 1,-,0.7,TR,52.0,52.0,57.0,0.46783,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3713,0.71017,Jalan Batu 7/Jalan Batu 7 Sijangkang Sempadan,-,0.7,TR,49.0,49.0,60.2,1.81616,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3714,3.39479,B10/Jalan Johan Setia,-,0.7,TR,52.0,52.0,65.1,2.68305,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3715,0.88564,E5/Lebuhraya Shah Alam/Lebuhraya KESAS/Shah Alam Expressway,-,0.7,TR,34.0,34.0,53.5,2.9,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3716,0.54159,Persiaran Botanik,-,0.7,TR,54.0,54.0,63.6,1.38364,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3717,0.45498,Persiaran Batu Nilam 2,-,0.76,TR,41.25,41.25,52.9,2.17947,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3718,0.59565,Persiaran Batu Nilam 1/Jalan Bukit Tinggi 2,-,0.78,TR,34.15,34.15,52.1,3.82508,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3719,0.61921,Lebuh Gambus,-,0.81,TR,22.61,22.61,53.2,8.07968,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3720,1.00433,Jalan Serunai/Lebuh Batu Nilam/Jalan Batu Nilam 1,-,0.78,TR,51.73,51.73,57.5,1.33684,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3721,0.2941,Jalan Tun Sambanthan/B8/Jalan Batu Unjur,-,0.78,TR,35.34,35.34,43.4,2.47488,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3722,0.35184,Jalan Tun Abdul Razak,-,0.7,TR,27.0,27.0,46.3,2.9,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3723,0.80645,Persiaran Seraya,-,0.7,TR,25.0,25.0,43.3,2.9,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3724,0.65585,Lebuh Jelutong,-,0.7,TR,35.0,35.0,52.4,3.66412,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3725,0.84916,Bulatan Simpang Lima,-,0.7,TR,32.0,32.0,48.7,3.75085,2020-08-03T00:59:47Z,5,518dfac0-81f5-49b6-9a0f-37a1f2b78177,F05+03673,F05+03673_2020-08-03T00:59:47Z,
3869,0.116,P5/Lebuhraya Ipoh Lumut/E19/Lebuhraya Lumut-Ipoh,+,0.7,TR,36.0,36.0,39.7,0.23509,2020-08-03T00:59:47Z,Jalan Lahat,aa372734-3388-4081-9c39-bff969f998aa,F05-03864,F05-03864_2020-08-03T00:59:47Z,
3868,0.88755,Sungai Terap Rural/Belanja Rural,+,0.7,TR,60.0,60.0,60.2,0.04429,2020-08-03T00:59:47Z,Jalan Lahat,aa372734-3388-4081-9c39-bff969f998aa,F05-03864,F05-03864_2020-08-03T00:59:47Z,
3867,1.47126,A15/Jalan Pusing,+,0.7,TR,52.0,52.0,53.5,0.37383,2020-08-03T00:59:47Z,Jalan Lahat,aa372734-3388-4081-9c39-bff969f998aa,F05-03864,F05-03864_2020-08-03T00:59:47Z,
3866,0.63303,Jalan Orkid/Jalan Ria,+,0.7,TR,36.0,36.0,40.4,0.46204,2020-08-03T00:59:47Z,Jalan Lahat,aa372734-3388-4081-9c39-bff969f998aa,F05-03864,F05-03864_2020-08-03T00:59:47Z,
3865,0.87633,E19/Lebuhraya Ipoh-Lumut,+,0.7,TR,37.0,37.0,39.8,0.0,2020-08-03T00:59:47Z,Jalan Lahat,aa372734-3388-4081-9c39-bff969f998aa,F05-03864,F05-03864_2020-08-03T00:59:47Z,
3865,0.05564,E19/Lebuhraya Ipoh-Lumut,-,0.7,TR,31.0,31.0,34.0,0.0,2020-08-03T00:59:47Z,Jalan Lahat,393ec0c1-ecf9-44e6-ab2a-a13eca33a770,F05+03864,F05+03864_2020-08-03T00:59:47Z,
3866,0.83727,Jalan Orkid/Jalan Ria,-,0.7,TR,47.0,47.0,45.9,0.0,2020-08-03T00:59:47Z,Jalan Lahat,393ec0c1-ecf9-44e6-ab2a-a13eca33a770,F05+03864,F05+03864_2020-08-03T00:59:47Z,
3867,0.61644,A15/Jalan Pusing,-,0.7,TR,22.0,22.0,23.4,0.0,2020-08-03T00:59:47Z,Jalan Lahat,393ec0c1-ecf9-44e6-ab2a-a13eca33a770,F05+03864,F05+03864_2020-08-03T00:59:47Z,
3868,1.47126,Sungai Terap Rural/Belanja Rural,-,0.7,TR,49.0,49.0,49.1,0.02715,2020-08-03T00:59:47Z,Jalan Lahat,393ec0c1-ecf9-44e6-ab2a-a13eca33a770,F05+03864,F05+03864_2020-08-03T00:59:47Z,
3869,1.00356,P5/Lebuhraya Ipoh Lumut/E19/Lebuhraya Lumut-Ipoh,-,0.7,TR,57.0,57.0,56.6,0.0,2020-08-03T00:59:47Z,Jalan Lahat,393ec0c1-ecf9-44e6-ab2a-a13eca33a770,F05+03864,F05+03864_2020-08-03T00:59:47Z,
3875,0.03691,73/Jalan Beruas,+,0.7,TR,29.0,29.0,26.9,0.0,2020-08-03T00:59:47Z,Jalan Ayer Tawar-Beruas,33a2be5c-784c-4053-819e-d7065879112f,F05-03870,F05-03870_2020-08-03T00:59:47Z,
3874,4.61209,Kampung Kota,+,0.7,TR,59.0,59.0,54.0,0.0,2020-08-03T00:59:47Z,Jalan Ayer Tawar-Beruas,33a2be5c-784c-4053-819e-d7065879112f,F05-03870,F05-03870_2020-08-03T00:59:47Z,
3873,5.98737,Jalan Gemilang 3,+,0.7,TR,74.0,74.0,65.5,0.0,2020-08-03T00:59:47Z,Jalan Ayer Tawar-Beruas,33a2be5c-784c-4053-819e-d7065879112f,F05-03870,F05-03870_2020-08-03T00:59:47Z,
3872,7.03545,Bota Rural/Sitiawan Rural,+,0.7,TR,75.0,75.0,68.2,0.0,2020-08-03T00:59:47Z,Jalan Ayer Tawar-Beruas,33a2be5c-784c-4053-819e-d7065879112f,F05-03870,F05-03870_2020-08-03T00:59:47Z,
3871,1.19732,5/Jalan Sitiawan-Ipoh,+,0.7,TR,57.0,57.0,54.6,0.0,2020-08-03T00:59:47Z,Jalan Ayer Tawar-Beruas,33a2be5c-784c-4053-819e-d7065879112f,F05-03870,F05-03870_2020-08-03T00:59:47Z,
3871,0.03347,5/Jalan Sitiawan-Ipoh,-,0.7,TR,32.0,32.0,35.0,0.0,2020-08-03T00:59:47Z,Jalan Ayer Tawar-Beruas,b03e73c9-6f26-4f99-a8e0-6690d1618800,F05+03870,F05+03870_2020-08-03T00:59:47Z,
3872,1.16385,Bota Rural/Sitiawan Rural,-,0.7,TR,73.0,73.0,73.3,0.05457,2020-08-03T00:59:47Z,Jalan Ayer Tawar-Beruas,b03e73c9-6f26-4f99-a8e0-6690d1618800,F05+03870,F05+03870_2020-08-03T00:59:47Z,
3873,7.03545,Jalan Gemilang 3,-,0.7,TR,65.0,65.0,62.5,0.0,2020-08-03T00:59:47Z,Jalan Ayer Tawar-Beruas,b03e73c9-6f26-4f99-a8e0-6690d1618800,F05+03870,F05+03870_2020-08-03T00:59:47Z,
3874,5.98737,Kampung Kota,-,0.7,TR,71.0,71.0,65.9,0.0,2020-08-03T00:59:47Z,Jalan Ayer Tawar-Beruas,b03e73c9-6f26-4f99-a8e0-6690d1618800,F05+03870,F05+03870_2020-08-03T00:59:47Z,
3875,4.649,73/Jalan Beruas,-,0.7,TR,62.0,62.0,66.4,0.88353,2020-08-03T00:59:47Z,Jalan Ayer Tawar-Beruas,b03e73c9-6f26-4f99-a8e0-6690d1618800,F05+03870,F05+03870_2020-08-03T00:59:47Z,
3880,0.01994,24/Jalan Muar-Yong Peng/Jalan Bakri,+,0.7,TR,34.0,34.0,40.0,0.99999,2020-08-03T00:59:47Z,Jalan Parit Yusof,9f3f51a0-0de8-4fa9-80fa-ac5c54c35b0b,F05-03876,F05-03876_2020-08-03T00:59:47Z,
3879,6.86799,Sungai Balang Rural (North),+,0.7,TR,67.0,67.0,68.2,0.2346,2020-08-03T00:59:47Z,Jalan Parit Yusof,9f3f51a0-0de8-4fa9-80fa-ac5c54c35b0b,F05-03876,F05-03876_2020-08-03T00:59:47Z,
3878,3.26305,Sungai Balang Rural (South),+,0.7,TR,69.0,69.0,69.5,0.09592,2020-08-03T00:59:47Z,Jalan Parit Yusof,9f3f51a0-0de8-4fa9-80fa-ac5c54c35b0b,F05-03876,F05-03876_2020-08-03T00:59:47Z,
3877,4.81619,5/Jalan Batu Pahat-Muar,+,0.7,TR,66.0,66.0,67.6,0.31558,2020-08-03T00:59:47Z,Jalan Parit Yusof,9f3f51a0-0de8-4fa9-80fa-ac5c54c35b0b,F05-03876,F05-03876_2020-08-03T00:59:47Z,
3848,0.01776,5/Jalan Sitiawan-Ipoh,-,0.7,TR,90.0,90.0,90.0,0.0,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3849,2.83875,A127/Jalan Gelung Pepuyu,-,0.71,TR,83.67,83.67,87.4,0.56973,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3850,5.3708,A18/72/Jalan Bota Kiri,-,0.71,TR,79.61,79.61,84.7,0.80199,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3851,1.07104,A17/Jalan Parit/109/Jalan Sungai Perak Kanan,-,0.7,TR,56.0,56.0,67.1,1.60953,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3852,6.01613,Jalan FELCRA Nasaruddin,-,0.7,TR,86.0,86.0,87.6,0.24353,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3853,0.90497,Jalan Sri Iskandar-Parit,-,0.7,TR,66.0,66.0,73.0,1.27853,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3854,2.1652,Bota Rural,-,0.7,TR,81.0,81.0,84.0,0.47619,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3855,2.55074,Taman Maju,-,0.7,TR,57.0,57.0,70.6,2.00188,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3856,4.15447,A112/Jalan Tronoh,-,0.7,TR,73.0,73.0,81.6,1.40522,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3857,1.56057,Jalan Bota Lama,-,0.7,TR,75.0,75.0,82.1,1.15306,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3858,6.73699,A108/Jalan Bemban,-,0.7,TR,82.0,82.0,85.4,0.53083,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3859,1.11007,3152,-,0.7,TR,83.0,83.0,86.7,0.56901,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3860,0.57254,Persiaran Halaman Pusing 1,-,0.7,TR,81.0,81.0,82.5,0.24242,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3861,2.04335,A15/Jalan Pusing,-,0.7,TR,59.0,59.0,72.7,1.9624,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3862,1.33173,Persiaran Perdana/Persiaran BG Perdana 2,-,0.7,TR,71.0,71.0,76.1,0.89356,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3863,0.55813,P5/Jalan Lahat/Jalan Sitiawan-Ipoh,-,0.7,TR,59.0,59.0,67.6,1.10453,2020-08-03T00:59:47Z,Lebuhraya Ipoh-Lumut,93368145-cd32-4c46-b20c-78a3f8e87419,F05+03847,F05+03847_2020-08-03T00:59:47Z,
3877,0.01098,5/Jalan Batu Pahat-Muar,-,0.7,TR,30.0,30.0,33.0,0.0,2020-08-03T00:59:47Z,Jalan Parit Yusof,60da0c02-75d9-4913-bd2f-b9f00fee4742,F05+03876,F05+03876_2020-08-03T00:59:47Z,
